,AmbienteOut,AmbienteIn,Techo,Piso,Norte,Sur,Este,Oeste,Puerta,Ventana,Qin
1241,24.156918088737203,28.327889001262264,28.16540518440988,26.728877057573328,29.96114128690448,28.390153791278752,28.131760751943812,28.453249745936887,27.991726197837554,24.150720928493506,-16.209795651373454
1242,24.1792735251097,28.290028333154638,28.126580623530483,26.73064862699415,29.950597838508124,28.315565718603693,28.06750892161637,28.376835951776453,27.90758666238058,24.070445109879437,-16.477680956657693
1243,24.23950804485617,28.251867842976402,28.087463000830674,26.732095943102635,29.93918493771839,28.24117950189459,28.003152457162834,28.30059183916625,27.823760517978428,23.990085291648118,-16.740772186911624
1244,24.30623695758166,28.213332134943997,28.047955682598847,26.733219455775526,29.926967749699536,28.167030106645353,27.938722558796364,28.224566573373455,27.74005487880605,23.9043985660994,-17.0014806355508
1245,24.37841882008776,28.17423778727162,28.00781604297274,26.734018507865482,29.91400932254994,28.093113019124846,27.874212843153124,28.148767638025202,27.656102785389898,23.806252809673285,-17.259508600108802
1246,24.26425255972695,28.13467853903357,27.9670149860038,26.73449194453051,29.90013444388896,28.019402019837766,27.809596912444153,28.073178944674726,27.57190487759619,23.703349861708755,-17.513525426264824
1247,23.98797025841056,28.094616358707018,27.925624082171893,26.73463874392438,29.884903693065166,27.945872474056213,27.74485151491594,27.997784474274276,27.487461946321446,23.598573801564516,-17.759207621951514
1248,23.775311067771824,28.054057546472226,27.883693127306643,26.734457947922223,29.867987127747647,27.872501005211532,27.6799559810356,27.922568131830154,27.402774837173137,23.49300578322885,-17.99266123831778
1249,23.619995611896627,28.013073598024164,27.841279661053136,26.733949085605545,29.84931518599642,27.79926720633967,27.61489372624767,27.847515618922962,27.31784504173043,23.387061871592177,-18.214004024393986
1250,23.55735689907362,27.971582812347556,27.79838483780315,26.733111352649374,29.829181711473,27.72615009980159,27.549648527321157,27.772611036499747,27.232673537833126,23.280888537565552,-18.426077808630346
1251,23.58125158459288,27.92958606109874,27.755002068183007,26.731943810424124,29.80818496850385,27.65312901803563,27.48420524220697,27.697837892648362,27.147261080051162,23.174538324787182,-18.634068962147037
1252,23.495576791808862,27.887146931169102,27.711154761886622,26.73044591243526,29.786808480253605,27.580185774698936,27.418551840236617,27.623181386454934,27.06160893886975,23.068040169257483,-18.842647581365366
1253,23.3039215017065,27.84426749248398,27.666860965854486,26.728617251663056,29.765249115931816,27.507303504077115,27.352678118289784,27.548627347381146,26.97571853762869,22.9614072298762,-19.05252768740874
1254,23.124450511945394,27.801071003827822,27.62218066517311,26.726458172615924,29.74353742522527,27.43446916316288,27.28657809532519,27.47416482595119,26.889592307556732,22.85466249105455,-19.262557018106357
1255,22.95718771331057,27.757706804801934,27.577216160086245,26.72397015259283,29.72165145913574,27.36167494258438,27.22025132966828,27.399787583170593,26.80323420215422,22.747840260853884,-19.47162471459328
1256,22.78430667966847,27.714267467940555,27.53210868058274,26.72115533861147,29.699481012398678,27.288921977257473,27.153706548329613,27.325497870659344,26.716761100419028,22.644214037309656,-19.677063724359005
1257,22.605594344222332,27.670917741846203,27.48710294184855,26.71801683186772,29.67677512177699,27.216235994719433,27.086977224908157,27.251322140442973,26.63047817129494,22.550535737366786,-19.8771245729884
1258,22.466942467089222,27.62758702146891,27.442255522509022,26.71455822835474,29.653280521439637,27.143655691230983,27.02010989495637,27.17729947535957,26.54438105973471,22.46059159883255,-20.070256274749006
1259,22.3713637250122,27.584181936413966,27.39747084754375,26.710782266203086,29.62881911056288,27.071210333043354,26.953141704902645,27.10345923830023,26.458464376552985,22.372037108776095,-20.255641013165178
1260,22.276020477815702,27.54060869683451,27.35264187284966,26.70669084800888,29.603386680412108,26.998920722232985,26.886101333136626,27.029822080350165,26.372721745814587,22.283976631941748,-20.434172776755524
1261,22.180939541686975,27.496770930231126,27.307665906370037,26.70228506599505,29.577180698764472,26.92680007811375,26.819009833283285,26.956400859483537,26.287145855036893,22.19605720452899,-20.607914368023856
1262,22.074765480253543,27.452653444329023,27.26247795015634,26.697565707090558,29.55044817079086,26.85485683066868,26.751883395328356,26.883203466810357,26.20172917587446,22.10814103016636,-20.778914505139713
1263,21.955789858605556,27.408292036240375,27.217060350921574,26.692533724216077,29.523389636037223,26.783097101236866,26.684735799130927,26.810235336108985,26.11646462363074,22.020180994266266,-20.948503735226186
1264,21.901882496343248,27.363750075704626,27.171434453552113,26.68719050541919,29.496054498947082,26.711526204522812,26.617579893767257,26.73750097115544,26.031345923213944,21.932169713932044,-21.11601421715691
1265,21.925777181862504,27.319145816765957,27.125665650262142,26.6815382585422,29.46829628000245,26.640150539318025,26.550429469541417,26.6650058586349,25.94636813095697,21.84412366872747,-21.279661072778566
1266,21.85940565577767,27.27451678796342,27.079812017625265,26.675579628391347,29.439904480223937,26.568976176364952,26.483297830601444,26.592755075418502,25.86152707354804,21.756058376655787,-21.43891220353031
1267,21.68119112627985,27.22970734583937,27.033840248300088,26.669316381511425,29.410717674175896,26.498003624319733,26.41619254868152,26.520748071476326,25.776817494873704,21.667958411138436,-21.593095205846176
1268,21.581,27.184625384913403,26.98767453829244,26.662749451393577,29.38065444320439,26.42722744236836,26.34911506613909,26.448978297260588,25.692213460730947,21.579230472746076,-21.740954007769616
1269,21.581,27.13931897848587,26.941264325314965,26.65587993941595,29.349685736794378,26.35663701690505,26.282061465351667,26.377433993218258,25.607633751189915,21.488029576803964,-21.882118138067764
1270,21.458633349585543,27.09379726895234,26.894603508110727,26.648708917273254,29.317883163006627,26.28621780497471,26.215023706861704,26.3060994443593,25.523075188493856,21.39586268529425,-22.018866138905214
1271,21.173390541199435,27.04789696311949,26.847641277259992,26.64123651652312,29.28548546302912,26.215951946931728,26.147990238485626,26.234955602522895,25.438533378383188,21.30327114813553,-22.153753598542416
1272,21.00298000975134,27.001593339468045,26.800331047704667,26.633462421550902,29.25278461816264,26.14582049207658,26.080948218874653,26.163982320287907,25.3540034227043,21.21044913213819,-22.287051924473054
1273,20.99103266699171,26.9551503991448,26.752758596801048,26.625387856031356,29.220005348152576,26.075811694868342,26.01389181293395,26.0931666542782,25.269482703359376,21.117506882263033,-22.41971650541321
1274,20.915604095563154,26.90869436821307,26.70504244038073,26.61701529585773,29.187272923456554,26.00591947893981,25.946820656139383,26.0225013352293,25.184970435432646,21.024512433495204,-22.553889045438712
1275,20.74933690882496,26.86212972289586,26.65721143736584,26.608346876218516,29.154656486470763,25.936136596343545,25.879733015016825,25.951977932368692,25.100465409059247,20.931481688037984,-22.690159073513865
1276,20.602307167235484,26.815464829407478,26.609273790030468,26.59938459189931,29.12219820362941,25.866455551049235,25.81262671266082,25.881587781240377,25.015966280286438,20.838419031520694,-22.82795042294582
1277,20.483829351535842,26.768801252810253,26.561276385218363,26.59013104584904,29.089915541584265,25.79687171778682,25.745502250260877,25.811325106165842,24.931472618164566,20.745341164177916,-22.96717360853299
1278,20.412,26.722165685034472,26.51326229189021,26.5805891730681,29.05773492051652,25.72738206588729,25.678361534176474,25.741185747080277,24.846984500642844,20.652261495039742,-23.106880994503488
1279,20.412,26.6755822406708,26.46526459876543,26.570762083195095,29.025426605335042,25.65798445449082,25.611207174833126,25.671166457190928,24.76250228651722,20.559189536368486,-23.24492509320187
1280,20.334396392003914,26.629042575108045,26.417289911930556,26.560652890776534,28.992714640695578,25.588675721886208,25.544040580119184,25.601262994289584,24.678003882532785,20.46547788476259,-23.38107917014042
1281,20.13278498293515,26.58229410769141,26.369188492587714,26.5502633059907,28.959395124027072,25.519438922465923,25.476849196693628,25.53145735926427,24.593351535436987,20.36753962970284,-23.514397810706217
1282,19.958134080936116,26.535230401273854,26.32083501853364,26.539593605820652,28.925361990761452,25.450246225031396,25.4096094128625,25.461720695601745,24.508546002405883,20.26796461779102,-23.643162717647797
1283,19.828206728425165,26.487922535333844,26.272222856649154,26.52864433083648,28.890567704813243,25.381073813534115,25.342301464084,25.39202819100569,24.423588394474972,20.167730169153078,-23.766982499939008
1284,19.66335738664066,26.440363323376232,26.223358517928617,26.51741612597479,28.855068600959658,25.311900849503765,25.274908400271652,25.322358040432757,24.338479944952578,20.067203691719747,-23.887135872934994
1285,19.438349098000952,26.392477273852958,26.174214230669328,26.505909172355743,28.81909566491048,25.242706831474262,25.20741345017985,25.252688805890298,24.253221214134285,19.966511708682663,-24.006024205991263
1286,19.2133408093613,26.344247808622722,26.124762937446693,26.49412340712923,28.78292261948992,25.173472360526358,25.139800791951746,25.183000182148305,24.16781240982029,19.86569680625249,-24.12537539498869
1287,18.988332520721592,26.295770516913766,26.07502987675428,26.482059306379497,28.746761823738687,25.104182211650297,25.072058629501445,25.113276068097697,24.08225448764473,19.76478821509056,-24.24654967279552
