Fecha,Fecha,Año,Month,Día,Hora,N°dato,Temp Out (ºC),Solar Rad. (W/m2) CALIBRADA,Out Hum (%),Wind Speed (m/s),SolAireTecho,SolAireParedEste,SolAireParedNorte,SolAireParedOeste,SolAireParedSur
2022-08-22 14:00:00,2022-08-22 14:00:00,2022.0,8.0,22.0,14.0,519,18.6,740.248875,24.0,0.9,53.74875,23.9328,47.9637,25.18195,26.063950000000002
2022-08-22 15:00:00,2022-08-22 15:00:00,2022.0,8.0,22.0,15.0,520,18.975,653.262975,24.0,0.975,50.24505,23.909145000000002,43.47415,26.5713,25.97965
2022-08-22 16:00:00,2022-08-22 16:00:00,2022.0,8.0,22.0,16.0,521,19.3,508.823425,24.0,0.9,43.4172,23.456655,37.60815,26.87365,25.447
2022-08-22 17:00:00,2022-08-22 17:00:00,2022.0,8.0,22.0,17.0,522,19.05,328.408225,23.25,0.9,33.401849999999996,22.00319,30.21875,25.7054,23.823115
2022-08-22 18:00:00,2022-08-22 18:00:00,2022.0,8.0,22.0,18.0,523,18.275,128.66282500000003,24.25,1.0,21.807,19.689075,22.56845,24.398799999999998,20.935435
2022-08-22 19:00:00,2022-08-22 19:00:00,2022.0,8.0,22.0,19.0,524,16.85,8.354375000000001,26.5,0.325,13.887590000000003,17.0734515,17.401955,17.901580000000003,17.341573
2022-08-22 20:00:00,2022-08-22 20:00:00,2022.0,8.0,22.0,20.0,525,14.775,0.0,31.0,0.0,10.781266650000001,14.77632346,14.778034100000001,14.776213475,14.77824277
2022-08-22 21:00:00,2022-08-22 21:00:00,2022.0,8.0,22.0,21.0,526,12.475,0.0,37.25,0.3,8.475,12.475,12.475,12.475,12.475
2022-08-22 22:00:00,2022-08-22 22:00:00,2022.0,8.0,22.0,22.0,527,10.7,0.0,42.5,0.55,6.699999999999999,10.7,10.7,10.7,10.7
2022-08-22 23:00:00,2022-08-22 23:00:00,2022.0,8.0,22.0,23.0,528,9.425,0.0,46.25,0.525,5.425000000000001,9.425,9.425,9.425,9.425
2022-08-23 00:00:00,2022-08-23 00:00:00,2022.0,8.0,23.0,0.0,529,8.2,0.0,49.5,0.425,4.199999999999999,8.2,8.2,8.2,8.2
2022-08-23 01:00:00,2022-08-23 01:00:00,2022.0,8.0,23.0,1.0,530,7.85,0.0,51.0,0.1,3.8499999999999996,7.85,7.85,7.85,7.85
2022-08-23 02:00:00,2022-08-23 02:00:00,2022.0,8.0,23.0,2.0,531,7.05,0.0,54.0,0.0,3.05,7.05,7.05,7.05,7.05
